Dato,Tid,Globalstraling,Solskinstid,Lufttemperatur,"Relativ luftfuktighet",Vindretning,Vindstyrke,Lufttrykk,Vindkast
2023-01-03,12:30,46.2,0,3.7,69,170,4,1010.1,6
2023-01-03,12:40,45,0,3.7,70,164,4.1,1010.1,5.7
2023-01-03,12:50,37.4,0,3.6,70,171,3.3,1010.1,5.1
2023-01-03,13:00,34,0,3.6,70,177,3.3,1010,5.4
2023-01-03,13:10,33,0,3.6,71,173,3.1,1009.8,5.1
2023-01-03,13:20,27.4,0,3.7,71,191,3.1,1009.8,4.8
2023-01-03,13:30,28.1,0,3.8,70,177,2.5,1010,4.2
2023-01-03,13:40,29.8,0,4,70,189,3.1,1010,5.1
2023-01-03,13:50,22.8,0,4,70,174,2.9,1009.8,4.8
2023-01-03,14:00,13.1,0,4,70,170,3.7,1009.6,5.7
2023-01-03,14:10,10.8,0,4,70,169,3.2,1009.6,5.1
2023-01-03,14:20,12.6,0,4.1,69,166,4,1009.6,6
2023-01-03,14:30,7,0,4.1,,160,3.3,1009.5,5.4
2023-01-03,14:40,5.2,0,4.1,70,159,3.7,1009.3,6
2023-01-03,14:50,3.4,0,4.2,69,148,3.7,1009.1,8.7
2023-01-03,15:00,2,0,4.1,70,156,3.5,1009,6.6
2023-01-03,15:10,1.1,0,4.6,69,142,4.3,1009,7.8
2023-01-03,15:20,1.5,0,4.3,69,151,3.9,1009,7.5
2023-01-03,15:30,1.1,0,4.6,68,147,3.9,1008.8,6
2023-01-03,15:40,1.1,0,4.5,69,156,4,1008.8,6.6
2023-01-03,15:50,0.7,0,4.5,69,150,4.5,1008.8,8.1
2023-01-03,16:00,0.3,0,4.4,69,153,5.1,1008.8,8.7
2023-01-03,16:10,-0.1,0,4.5,68,145,4.6,1008.6,9
2023-01-03,16:20,-0.2,0,4.5,68,144,5.8,1008.6,10.4
2023-01-03,16:30,0,0,4.6,68,134,6.9,1008.4,11.3
2023-01-03,16:40,0.1,0,4.5,68,139,7.5,1008.3,12.8
2023-01-03,16:50,0.1,0,4.6,69,137,7.6,1008.1,12.2
2023-01-03,17:00,0.2,,4.6,68,136,8.1,1008.3,12.2
2023-01-03,17:10,-0,0,4.5,69,137,8.2,1007.9,14
2023-01-03,17:20,0,0,4.4,68,137,7.6,1007.9,11
2023-01-03,17:30,-0,0,4.4,67,133,7.3,1007.9,10.7
2023-01-03,17:40,-0.4,0,4.3,67,133,7.2,1007.9,10.4
2023-01-03,17:50,-0.6,0,3.8,68,137,5,1007.8,6.9
2023-01-03,18:00,-0.3,0,3.8,68,148,5.7,1007.4,8.7
2023-01-03,18:10,0.1,0,4.6,65,138,5.7,1007.3,10.2
2023-01-03,18:20,0.4,0,4.3,65,144,6.1,1007.1,9.9
2023-01-03,18:30,0.5,0,4.7,63,142,6.6,1006.9,10.7
2023-01-03,18:40,0.6,0,4.6,61,135,5.6,1006.6,9.3
2023-01-03,18:50,0.5,0,4.5,61,143,6.3,1006.8,10.4
2023-01-03,19:00,0.7,0,4.9,60,140,6.9,1006.4,11.6
2023-01-03,19:10,0.6,0,4.7,60,133,6.5,1006.4,10.2
2023-01-03,19:20,0.6,0,4.8,60,129,4.9,1006.1,7.5
2023-01-03,19:30,1,0,5,58,137,5,1005.9,9.6
2023-01-03,19:40,1.2,0,5.2,55,138,6.9,1005.9,10.4
2023-01-03,19:50,0.8,0,4.9,55,143,5.2,1005.9,9
2023-01-03,20:00,1,0,4.7,55,157,4.6,1005.8,7.2
2023-01-03,20:10,1.1,0,5,52,146,4.3,1005.8,6.3
2023-01-03,20:20,1.3,0,5.2,50,145,5,1005.4,9.3
2023-01-03,20:30,1.3,0,5.5,48,132,5.1,1005.2,9
2023-01-03,20:40,1.3,0,5.5,48,133,5.5,1004.7,8.7
2023-01-03,20:50,1.3,0,5.6,48,137,6.1,1004.7,9.3
2023-01-03,21:00,1.5,0,5.7,48,131,6.4,1004.6,10.2
2023-01-03,21:10,1.2,0,5.9,47,126,6.9,1004.2,11.3
2023-01-03,21:20,1.3,0,5.9,48,132,5.6,1004.2,9
2023-01-03,21:30,1.2,0,5.9,48,127,6.3,1003.7,10.2
2023-01-03,21:40,1.3,0,5.9,49,135,5.9,1003.7,11.9
2023-01-03,21:50,1.2,0,5.8,50,132,6,1003.6,9.9
2023-01-03,22:00,1,0,5.7,51,126,6.4,1003.2,10.7
2023-01-03,22:10,0.4,,5.4,54,137,8.1,1003.2,13.7
2023-01-03,22:20,0.1,0,4.9,58,128,5.4,1003.1,8.4
2023-01-03,22:30,0,0,4.8,60,128,5.9,1002.9,9.3
2023-01-03,22:40,-0.4,0,4.6,65,127,6.3,1002.6,10.2
2023-01-03,22:50,-0.1,0,4.6,65,131,6,1002,11.6
2023-01-03,23:00,0.1,0,4.9,64,124,7.5,1001.7,11.9
2023-01-03,23:10,0.2,0,5.1,63,125,7.2,1001.5,13.1
2023-01-03,23:20,0.3,0,5.5,63,133,6.6,1001,10.4
2023-01-03,23:30,0.6,0,5.9,61,129,7.2,1000.7,12.8
2023-01-03,23:40,0.8,0,6,59,134,7.8,1000.7,14
2023-01-03,23:50,0.8,0,6.4,59,134,6.2,1000.2,10.2
2023-01-04,00:00,0.5,0,6.2,59,137,6,1000.2,11.3
2023-01-04,00:10,0.7,0,6.4,58,131,5,999.9,7.5
2023-01-04,00:20,0.8,0,6.6,57,136,7.3,999.7,12.5
2023-01-04,00:30,0.6,0,6.9,56,132,6,999.4,10.4
2023-01-04,00:40,0.7,0,6.9,56,126,6.7,999,11.3
2023-01-04,00:50,0.6,0,6.9,55,131,6,998.8,9.6
2023-01-04,01:00,0.4,0,7,54,132,6.8,998.5,11.3
2023-01-04,01:10,0.4,0,7.1,54,138,6,998.3,9.6
2023-01-04,01:20,0.3,0,7.1,53,135,5.5,998.2,8.7
2023-01-04,01:30,0.4,0,7.2,53,130,6.1,998.2,9.6
2023-01-04,01:40,0.5,0,7.3,53,131,5.3,997.7,9
2023-01-04,01:50,0.2,0,7.3,53,133,5.2,997.7,8.1
2023-01-04,02:00,0.3,0,7.3,53,132,5.5,997.3,9.6
2023-01-04,02:10,0.4,0,7.5,53,131,7.3,997,13.1
2023-01-04,02:20,0.1,0,7.2,54,129,6.9,996.8,10.7
2023-01-04,02:30,0.1,0,7.2,56,124,7.2,996.7,11.6
2023-01-04,02:40,0,0,7.2,56,123,7,996.3,10.7
2023-01-04,02:50,-0.2,0,7.3,57,121,7.2,996.2,12.2
2023-01-04,03:00,-0.5,0,6.9,58,117,6.6,995.6,11.3
2023-01-04,03:10,-0.3,0,7,58,110,6.8,995.6,11.3
2023-01-04,03:20,0.1,0,7.3,57,118,6,995.3,9.9
2023-01-04,03:30,-0.3,0,7.5,57,129,6,995,10.4
2023-01-04,03:40,-0.6,0,7,59,139,7,994.8,12.8
2023-01-04,03:50,-0.7,0,6.9,62,139,7.5,994.6,12.5
2023-01-04,04:00,-0.8,0,6.6,63,131,6.6,994.5,12.2
2023-01-04,04:10,-0.9,0,6.5,65,131,5.4,994.1,9.6
2023-01-04,04:20,-1,0,6.5,65,125,4.7,993.6,10.4
2023-01-04,04:30,-0.7,0,6.4,64,112,6.5,993.3,11.6
2023-01-04,04:40,-0.3,0,6.6,62,111,7.2,992.8,14.9
2023-01-04,04:50,-0.6,0,6.5,62,107,7.5,992.6,13.4
2023-01-04,05:00,-0.6,0,6.7,61,102,7.5,992.3,11.9
2023-01-04,05:10,-0.6,0,6.8,60,106,7.4,992.1,11
2023-01-04,05:20,-0.5,0,7,57,108,6.1,991.9,10.7
2023-01-04,05:30,-0.5,0,7.2,56,101,6.7,991.8,11.3
2023-01-04,05:40,-0.9,0,6.9,58,116,4.3,991.6,9
2023-01-04,05:50,-0.9,0,7,56,115,3.8,991.6,8.4
2023-01-04,06:00,-1.1,0,6.9,57,120,2.8,991.4,5.7
2023-01-04,06:10,-0.9,0,6.8,56,112,3.1,991.3,6.3
2023-01-04,06:20,-0.8,0,6.9,55,99,4.8,990.9,9.9
2023-01-04,06:30,-1,0,6.8,54,103,6,990.8,10.7
2023-01-04,06:40,-1.6,0,6.5,56,101,5.5,990.6,10.4
2023-01-04,06:50,-1.5,0,6.3,56,108,4.4,990.3,10.2
2023-01-04,07:00,-1.6,0,6.2,58,103,6,989.9,10.2
2023-01-04,07:10,-1.4,0,6.1,57,106,5.7,989.8,9.6
2023-01-04,07:20,-1.2,0,6.1,59,103,5.5,989.6,11.6
2023-01-04,07:30,-1.3,0,6,58,103,5.3,989.4,10.2
2023-01-04,07:40,-1.4,0,5.9,59,101,5.5,989.1,11.9
2023-01-04,07:50,-0.8,0,5.5,62,98,6.6,988.9,11
2023-01-04,08:00,-0.3,0,5,66,107,6,988.7,10.2
2023-01-04,08:10,0.3,0,4.9,69,101,8.3,988.6,13.7
2023-01-04,08:20,0.4,0,4.7,70,99,8.4,988.4,13.4
2023-01-04,08:30,0.7,0,4.5,71,100,8.7,988.1,14
2023-01-04,08:40,0.8,0,4.5,72,95,8.9,987.6,13.7
2023-01-04,08:50,1,0,4.4,72,96,9.2,987.6,14.3
2023-01-04,09:00,0.9,0,4.3,73,101,8.4,987.6,14.6
2023-01-04,09:10,1.2,0,4.2,74,99,9.2,987.4,16.1
2023-01-04,09:20,1.7,0,3.9,75,96,7.9,987.4,15.8
2023-01-04,09:30,2.1,0,3.8,75,87,7.5,986.9,16.1
2023-01-04,09:40,2.1,0,4,76,81,8.2,986.6,15.2
2023-01-04,09:50,2,0,3.8,76,84,9.7,986.4,17.6
2023-01-04,10:00,2.1,0,3.4,78,79,11.2,986,17.6
2023-01-04,10:10,2.2,0,3.2,78,79,12.4,986.4,18.2
2023-01-04,10:20,2.4,0,3.1,79,82,10.7,986.4,17.3
2023-01-04,10:30,2.3,0,3.1,79,85,11,986.4,16.4
2023-01-04,10:40,2.2,0,3.2,79,84,12.2,986,19.4
2023-01-04,10:50,2.2,0,3.4,78,84,13.3,985.9,20.3
2023-01-04,11:00,2.4,0,3.2,78,85,12.4,985.9,20.9
2023-01-04,11:10,2.9,0,3,79,92,11.6,985.5,18.8
2023-01-04,11:20,3.7,0,3.5,78,82,11.2,985.4,18.5
2023-01-04,11:30,5.2,0,3.6,75,80,12.1,985,20.6
2023-01-04,11:40,6,0,3.8,73,87,11.6,984.5,18.5
2023-01-04,11:50,6.4,0,4.1,72,88,10.1,984.9,17.3
2023-01-04,12:00,6.8,0,4.2,71,88,9.4,985,18.5
2023-01-04,12:10,8.9,0,4.7,69,89,7.9,984.9,15.5
2023-01-04,12:20,10.5,0,4.8,66,89,6.4,984.7,14
2023-01-04,12:30,,0,5,65,92,7.2,984.4,13.7
2023-01-04,12:40,12.2,0,5,65,88,6.6,983.9,14
2023-01-04,12:50,15.7,0,5.3,65,98,5.2,984.4,12.2
2023-01-04,13:00,18,0,5.5,61,95,5.3,984.5,12.8
2023-01-04,13:10,20,0,5.4,60,87,7,984.2,12.2
2023-01-04,13:20,21.2,0,5.6,59,81,7.2,984.4,13.1
2023-01-04,13:30,27.7,0,5.4,58,86,6.2,984.2,12.5
2023-01-04,13:40,27.3,0,5.6,57,79,4.7,983.9,13.7
2023-01-04,13:50,26.4,0,5.5,56,79,6.9,984.2,12.2
2023-01-04,14:00,24,0,5.4,56,74,8.3,984.2,14.3
2023-01-04,14:10,18,0,5.3,56,68,7.5,983.7,14.9
2023-01-04,14:20,15.5,0,5.6,56,73,8.1,984.2,14.6
2023-01-04,14:30,11.8,0,5.5,54,70,8.5,984.4,14.6
2023-01-04,14:40,4.9,0,5.3,54,76,8.6,984,14.6
2023-01-04,14:50,1.9,0,5,56,74,9.3,984.4,15.8
2023-01-04,15:00,1.4,0,5.4,54,77,8.7,984.2,15.8
2023-01-04,15:10,1.3,0,5.3,55,65,8.1,984.7,15.2
2023-01-04,15:20,1,0,5.3,56,67,9,984.5,16.4
2023-01-04,15:30,0.8,0,5.2,55,64,8.9,984.7,14.9
2023-01-04,15:40,0.8,0,5.2,55,67,9.3,984.7,16.7
2023-01-04,15:50,1.1,0,5.1,55,69,8.7,984.5,14.6
2023-01-04,16:00,1.3,0,5.1,54,71,8.7,984.7,16.1
2023-01-04,16:10,0.9,0,5.1,55,72,9.4,985,16.7
2023-01-04,16:20,0.7,0,5.2,54,68,9.5,985.4,15.2
2023-01-04,16:30,0.6,0,5.1,54,71,9.9,985.2,16.4
2023-01-04,16:40,0.2,0,5.1,55,71,9.6,985.5,17.3
2023-01-04,16:50,-0.1,0,4.7,56,72,9.1,985.9,15.2
2023-01-04,17:00,-0.2,0,4.6,57,64,6.9,985.9,12.2
2023-01-04,17:10,-0.2,0,4.7,56,65,7.5,986.4,13.4
2023-01-04,17:20,0.1,0,4.5,57,59,6.7,986.4,12.8
2023-01-04,17:30,0.5,0,4.4,56,66,5.6,986.9,10.7
2023-01-04,17:40,0.5,0,4.3,56,64,7.3,987.4,11.9
2023-01-04,17:50,0.5,0,4.4,56,68,6,987.6,10.4
2023-01-04,18:00,0.4,0,4,57,69,5.7,987.7,9.9
2023-01-04,18:10,0.3,0,3.7,58,74,6.5,988.1,11.6
2023-01-04,18:20,0.3,0,3.6,59,80,6.6,988.4,11.3
2023-01-04,18:30,0.2,0,3.3,60,82,7,988.7,10.4
2023-01-04,18:40,-0.3,0,3,63,79,6.5,988.7,9.9
2023-01-04,18:50,-0.5,0,2.7,65,74,7.1,989.1,11.6
2023-01-04,19:00,-0.9,0,2.5,69,71,8.8,989.1,12.8
2023-01-04,19:10,-1.1,0,2.2,71,71,8.4,989.4,11.9
2023-01-04,19:20,-0.8,0,1.9,74,77,8,989.4,11.6
2023-01-04,19:30,-0.2,0,1.9,76,71,7.7,989.8,11.9
2023-01-04,19:40,-0,0,2.1,77,70,5.9,989.9,11.3
2023-01-04,19:50,0.1,0,2,78,72,6.1,990.3,10.2
2023-01-04,20:00,0.1,0,1.9,78,80,5.2,990.4,9.3
2023-01-04,20:10,0.1,0,1.9,78,88,4.6,990.8,7.5
2023-01-04,20:20,0.1,0,1.9,78,100,4,990.9,6
2023-01-04,20:30,0,0,1.5,80,115,3.2,991.1,5.4
2023-01-04,20:40,-0.1,0,1.5,83,120,2.7,991.3,4.8
2023-01-04,20:50,-0.1,0,1.7,81,103,3.1,991.4,5.4
2023-01-04,21:00,-0,0,1.5,82,149,2.5,991.8,5.1
2023-01-04,21:10,-0.1,0,1.5,83,146,1,991.8,2.4
2023-01-04,21:20,-0.1,0,1.5,83,175,0.6,991.9,1.8
2023-01-04,21:30,-0.3,0,1.5,83,231,0.2,992.1,0.9
2023-01-04,21:40,-0,0,1.7,83,276,0.8,992.3,2.4
2023-01-04,21:50,-0.1,0,1.6,85,350,1.6,992.6,3.3
2023-01-04,22:00,-0.2,0,1.6,85,330,1.3,992.8,3
2023-01-04,22:10,-0.3,0,1.5,86,323,1.8,993,3
2023-01-04,22:20,-0.3,0,1.4,87,325,1,993.1,1.8
2023-01-04,22:30,-0.4,0,1.3,87,298,1,993.5,2.1
2023-01-04,22:40,-0.6,0,1.1,87,269,1.5,993.6,2.1
2023-01-04,22:50,-0.5,0,1.1,88,269,1.3,993.8,2.1
2023-01-04,23:00,-0.6,0,0.9,88,263,1.4,994.1,2.1
2023-01-04,23:10,-0.7,0,0.8,89,247,0.9,994.5,1.8
2023-01-04,23:20,-0.6,0,0.7,89,250,0.9,994.6,1.5
2023-01-04,23:30,-0.4,0,0.7,90,163,1.1,994.8,2.4
2023-01-04,23:40,-0.4,0,0.5,89,163,1,994.8,2.1
2023-01-04,23:50,-0.4,0,0.5,89,158,0.8,995,1.5
2023-01-05,00:00,-0.3,0,0.6,89,157,1,995.3,1.8
2023-01-05,00:10,-0.3,0,0.5,89,151,0.5,995.3,0.9
2023-01-05,00:20,-0.2,0,0.5,90,130,0.3,995.5,0.9
2023-01-05,00:30,-0.3,0,0.5,90,126,0.1,995.8,0.6
2023-01-05,00:40,-0.3,0,0.5,90,116,0,996,0.6
2023-01-05,00:50,-0.4,0,0.6,90,111,0.3,996.3,0.9
2023-01-05,01:00,-0.4,0,0.5,90,54,0.7,996.5,1.5
2023-01-05,01:10,-0.3,0,0.5,90,271,0.9,996.7,1.5
2023-01-05,01:20,-0.2,0,0.5,91,271,0.4,996.8,0.9
2023-01-05,01:30,-0.1,0,0.4,91,271,0.2,996.8,0.9
2023-01-05,01:40,-0.1,0,0.3,91,186,0.7,997.2,1.5
2023-01-05,01:50,-0.1,0,0.3,91,151,1,997.2,1.8
2023-01-05,02:00,-0.1,0,0.2,92,144,0.8,997.2,1.5
2023-01-05,02:10,-0.1,0,0.2,92,148,0.9,997.5,1.5
2023-01-05,02:20,-0.1,0,0.2,92,152,0.6,997.7,1.5
2023-01-05,02:30,-0.1,0,0.2,92,129,0.5,997.8,1.2
2023-01-05,02:40,-0.1,0,0.1,92,111,1,998,1.8
2023-01-05,02:50,-0.1,0,0.1,92,113,0.8,998.2,1.5
2023-01-05,03:00,-0.1,0,0,92,117,0.5,998.5,0.9
2023-01-05,03:10,-0.1,0,-0.2,92,100,0.7,998.5,1.2
2023-01-05,03:20,-0.1,0,-0.2,92,122,0.6,998.7,1.5
2023-01-05,03:30,-0.1,0,0,92,122,0.9,998.8,1.5
2023-01-05,03:40,-0.1,0,-0.2,92,144,1.5,999,2.1
2023-01-05,03:50,-0.1,0,-0.2,92,,1.2,999,1.8
2023-01-05,04:00,-0.1,0,-0.2,93,145,1.5,999,2.7
2023-01-05,04:10,-0.2,0,-0.2,93,144,1.5,999.2,2.7
2023-01-05,04:20,-0.2,0,-0.2,93,120,0.7,999.2,1.8
2023-01-05,04:30,-0.2,0,-0.2,93,95,0.5,999.5,0.9
2023-01-05,04:40,-0.1,0,0,93,87,0.4,999.7,0.9
2023-01-05,04:50,-0.1,0,0.1,93,86,0.4,999.7,0.9
2023-01-05,05:00,-0.1,0,0.2,93,108,0.7,999.9,1.2
2023-01-05,05:10,-0.1,0,0.2,93,140,0.6,999.9,1.2
2023-01-05,05:20,-0.1,0,0.4,93,124,0.9,1000,1.8
2023-01-05,05:30,-0.1,0,0.5,,103,1.1,1000.2,1.8
2023-01-05,05:40,-0.1,0,0.5,93,141,0.7,1000.4,1.5
2023-01-05,05:50,-0,0,0.5,93,140,0.3,1000.5,0.9
2023-01-05,06:00,-0.1,0,0.6,93,91,0.7,1000.5,1.5
2023-01-05,06:10,-0,0,0.7,93,351,0.5,1000.7,1.2
2023-01-05,06:20,-0.1,0,0.5,92,81,1,1000.9,1.8
2023-01-05,06:30,-0.1,0,0.5,92,112,1.9,1000.9,3
2023-01-05,06:40,-0,0,0.5,92,116,1.9,1001.2,3.6
2023-01-05,06:50,-0,0,0.5,92,106,1.7,1001.2,3
2023-01-05,07:00,-0,0,0.5,92,102,1.3,1001.4,2.4
2023-01-05,07:10,-0.1,0,0.4,92,108,1.7,1001.4,3
2023-01-05,07:20,-0,0,0.6,92,105,1.9,1001.2,3.6
2023-01-05,07:30,-0,0,1,91,116,2.4,1001.4,3.9
2023-01-05,07:40,-0.2,0,1.1,89,121,2.2,1001.5,3.9
2023-01-05,07:50,-0.3,0,1.1,87,115,2.8,1001.4,5.4
2023-01-05,08:00,-0.3,0,1.3,85,120,3.4,1001.4,5.4
2023-01-05,08:10,-0.3,0,1.4,83,130,3.1,1001.5,6
2023-01-05,08:20,0.2,0,1.8,80,150,3.4,1001.7,5.4
2023-01-05,08:30,1.4,0,2,77,152,4.1,1001.9,7.2
2023-01-05,08:40,2.7,0,2.1,76,156,3.4,1002,6.6
2023-01-05,08:50,3.1,0,1.8,75,153,3.7,1002.2,5.4
2023-01-05,09:00,3.6,0,1.7,74,157,4.6,1002.2,6.9
2023-01-05,09:10,5,0,1.7,73,157,4.9,1002.2,7.8
2023-01-05,09:20,7,0,1.6,73,158,5.2,1002.4,7.8
2023-01-05,09:30,8,0,1.5,75,147,4.2,1002.7,8.1
2023-01-05,09:40,9.8,0,1.6,75,139,3.1,1002.7,6.3
2023-01-05,09:50,12.5,0,1.6,75,137,2.4,1002.9,4.8
2023-01-05,10:00,15.6,0,1.8,75,135,2.5,1002.9,4.8
2023-01-05,10:10,19.3,0,1.9,75,147,3.4,1002.9,5.4
2023-01-05,10:20,19.8,0,1.8,75,152,3.6,1003.1,6.3
2023-01-05,10:30,20.5,0,1.9,74,155,6,1003.1,9.3
2023-01-05,10:40,21.6,0,2.1,74,159,7.5,1002.9,10.7
2023-01-05,10:50,21.7,0,2,74,159,6.6,1003.1,10.4
2023-01-05,11:00,26,0,2,75,159,6.8,1003.1,10.2
2023-01-05,11:10,28.3,0,1.8,75,160,7.7,1003.2,10.7
2023-01-05,11:20,27.4,0,1.7,76,161,6.3,1003.2,9.9
2023-01-05,11:30,26.6,0,1.5,77,162,6.9,1003.2,10.7
2023-01-05,11:40,24.1,0,1.5,77,161,7.3,1003.4,10.2
2023-01-05,11:50,23.5,0,1.5,78,161,6.5,1003.2,9.9
2023-01-05,12:00,20.7,0,1.5,79,160,6.2,1003.6,10.4
2023-01-05,12:10,18,0,1.2,80,161,6,1003.6,9.6
2023-01-05,12:20,17.4,0,1.2,81,158,6.4,1003.6,10.2
2023-01-05,12:30,17.2,0,1,82,158,6.4,1003.4,9.3
2023-01-05,12:40,16,0,0.9,83,158,6.5,1003.6,9.6
2023-01-05,12:50,18,0,0.7,85,154,6.3,1003.6,9.3
2023-01-05,13:00,22.8,0,0.8,86,154,6,1003.4,9.9
2023-01-05,13:10,27.8,0,1.1,87,158,6,1003.7,8.7
2023-01-05,13:20,29.4,0,1.2,86,155,6.3,1003.7,9.6
2023-01-05,13:30,22.7,0,1.3,85,154,6.6,1003.7,9.9
2023-01-05,13:40,16.3,0,1.4,84,154,6.1,1003.7,9.9
2023-01-05,13:50,14.9,0,1.3,84,147,5.6,1003.7,9.3
2023-01-05,14:00,17,0,1.3,85,150,5.6,1003.7,8.4
2023-01-05,14:10,15.4,0,1.3,86,155,5.6,1003.7,8.7
2023-01-05,14:20,13.5,0,1.4,86,151,5.7,1003.7,8.1
2023-01-05,14:30,4.6,0,1.5,86,155,6.2,1003.6,9.9
2023-01-05,14:40,3.5,0,0.9,86,152,6.9,1003.9,9.9
2023-01-05,14:50,2.9,0,0.8,88,148,5.9,1003.9,9.3
2023-01-05,15:00,1.4,0,0.9,88,147,6.3,1003.7,9.6
2023-01-05,15:10,0.8,0,1,89,153,6.7,1003.9,9.3
2023-01-05,15:20,0.4,0,1,89,151,6.2,1003.9,9.3
2023-01-05,15:30,0.3,0,1.3,89,152,6.3,1003.9,9.6
2023-01-05,15:40,0.1,0,1.2,89,150,5.8,1003.9,9.3
2023-01-05,15:50,0,0,1.2,89,149,6.3,1003.9,9.3
2023-01-05,16:00,-0,0,1.2,90,151,6,1003.9,9.3
2023-01-05,16:10,0,0,1.3,90,152,5.6,1003.9,8.4
2023-01-05,16:20,0,0,1.3,90,148,5,1003.7,8.1
2023-01-05,16:30,0,0,1.3,90,153,5.8,1003.4,8.7
2023-01-05,16:40,0,0,1.3,91,151,5.7,1003.6,9
2023-01-05,16:50,0,0,1.3,91,153,6.3,1003.4,9.6
2023-01-05,17:00,0,0,1.4,91,153,5.9,1003.4,7.8
2023-01-05,17:10,0.1,0,1.6,91,156,6.8,1003.4,10.7
2023-01-05,17:20,0.2,0,1.7,90,156,6.9,1003.4,9.9
2023-01-05,17:30,0.2,0,1.7,90,152,6.6,1003.6,10.4
2023-01-05,17:40,0.1,0,1.7,90,149,5.5,1003.7,8.1
2023-01-05,17:50,0.1,0,1.7,89,148,5.4,1003.9,8.1
2023-01-05,18:00,-0,0,1.6,89,143,5.5,1003.7,8.7
2023-01-05,18:10,-0.1,0,1.7,89,140,5.3,1003.7,7.5
2023-01-05,18:20,-0.1,0,1.6,89,142,4.6,1003.6,7.2
2023-01-05,18:30,0,0,1.7,90,150,4.9,1003.6,7.2
2023-01-05,18:40,0,0,1.9,89,155,4.9,1003.6,7.2
2023-01-05,18:50,0,0,2,89,153,5.2,1003.7,8.1
2023-01-05,19:00,0,0,1.9,88,148,4.3,1003.7,6.6
2023-01-05,19:10,0,0,1.8,88,147,5.2,1003.7,7.8
2023-01-05,19:20,,0,1.8,88,143,4.7,1003.4,7.8
2023-01-05,19:30,0,0,1.7,88,144,5,1003.2,7.5
2023-01-05,19:40,0,0,1.8,88,153,5.5,1003.2,8.1
2023-01-05,19:50,0,0,1.8,88,152,4.8,1003.2,8.4
2023-01-05,20:00,0.1,0,2,88,145,4.5,1002.9,6.9
2023-01-05,20:10,0.2,0,2.2,88,156,5.2,1002.6,9
2023-01-05,20:20,0.3,0,2.6,86,150,6,1002.7,10.4
2023-01-05,20:30,0.4,0,2.9,83,148,5.7,1002.4,9.6
2023-01-05,20:40,0.4,0,3,80,138,6.2,1002.4,11.3
2023-01-05,20:50,0.7,0,3.2,79,146,6,1002.2,12.2
2023-01-05,21:00,0.8,0,3.3,77,142,7.2,1001.9,11.9
2023-01-05,21:10,1,0,3.5,74,137,7.7,1001.7,13.4
2023-01-05,21:20,1.1,0,3.6,73,137,8.1,1001.4,14
2023-01-05,21:30,0.8,0,3.4,73,142,6.5,1001.5,11
2023-01-05,21:40,0.9,0,3.5,74,147,5.9,1001.4,10.2
2023-01-05,21:50,1.3,0,3.7,71,140,7.3,1001.2,14.3
2023-01-05,22:00,1.3,0,3.8,70,141,8.7,1001,13.4
2023-01-05,22:10,1.3,0,3.9,69,136,8.7,1000.7,15.8
2023-01-05,22:20,1.4,0,3.9,67,140,9.8,1000.5,15.5
2023-01-05,22:30,1.5,0,4,67,140,9.2,1000.2,14.9
2023-01-05,22:40,1.7,0,4.1,65,139,9.6,1000.2,16.1
2023-01-05,22:50,1.7,0,4.2,65,141,9.9,999.9,15.5
2023-01-05,23:00,1.3,0,4.1,65,135,9.3,999.5,16.1
2023-01-05,23:10,1.3,0,4,66,133,8.7,999.4,13.1
2023-01-05,23:20,1.2,0,4,66,139,10.2,998.8,17.3
2023-01-05,23:30,0.9,0,3.8,66,136,10.2,998.7,15.8
2023-01-05,23:40,0.7,0,3.6,68,137,10.2,998.5,15.8
2023-01-05,23:50,0.6,0,3.6,69,140,11.4,998.5,18.8
2023-01-06,00:00,0.3,0,3.2,71,136,11.3,998.2,17.3
2023-01-06,00:10,0.3,0,3,72,136,11.3,998.3,16.7
2023-01-06,00:20,0.2,0,2.8,74,135,10,997.8,15.8
2023-01-06,00:30,0.2,0,2.6,75,137,9.7,997.8,15.5
2023-01-06,00:40,0.2,0,2.5,78,138,8.9,997.3,14.9
2023-01-06,00:50,0.3,0,2.2,79,137,8.9,997.2,15.2
2023-01-06,01:00,0.4,0,2.2,80,135,8.7,996.7,14.6
2023-01-06,01:10,0.3,0,2.1,81,141,8.5,996.2,12.5
2023-01-06,01:20,0.2,0,2,83,139,9.3,995.6,14
2023-01-06,01:30,0,0,1.7,83,134,8.1,995.5,14.6
2023-01-06,01:40,0.1,0,1.8,84,129,6.9,995.1,12.8
2023-01-06,01:50,0.3,0,2,84,134,6.6,994.8,10.7
2023-01-06,02:00,0.4,0,2.3,83,140,7.8,994.3,17.6
2023-01-06,02:10,0.4,0,2.4,82,133,7.8,994,11.9
2023-01-06,02:20,0.6,0,2.9,82,131,9,993.6,17
2023-01-06,02:30,0.6,0,3.1,81,129,7.7,993,14.3
2023-01-06,02:40,0.6,0,3.2,80,129,8.4,992.6,14
2023-01-06,02:50,0.6,0,3.2,80,135,7.9,992.3,11.3
2023-01-06,03:00,0.6,0,3.3,80,138,8,991.8,12.8
2023-01-06,03:10,0.7,0,3.6,79,140,9.3,991.1,17
2023-01-06,03:20,0.7,0,3.5,79,140,9.6,991.1,17.9
2023-01-06,03:30,0.6,0,3.6,79,138,10.2,991.1,19.4
